2023-12-23 16:32:00,0
2023-12-23 23:34:00,-1.3
2023-12-24 10:56:00,3
2023-12-24 17:16:00,0
2023-12-25 11:13:00,0
2023-12-25 20:02:00,-1.3
2023-12-26 03:00:00,-1.9
2023-12-26 10:38:00,-0.1
