2023-12-27 13:01:00,-0.0
2023-12-27 20:40:00,-0.3
2023-12-28 11:49:00,-0.9
2023-12-28 21:54:00,-1.4
2023-12-29 10:40:00,-2.8
2023-12-29 16:59:00,-3.2
2023-12-29 23:43:00,-3.6
2023-12-30 11:04:00,-4.8
2023-12-30 17:37:00,-5.4
2023-12-31 11:26:00,-5.0
2023-12-31 17:36:00,-5.1
2024-01-02 13:31:00,-5.5
2024-01-02 21:27:00,-5.5
2024-01-03 11:18:00,-3.7
2024-01-03 19:16:00,-3.8
2024-01-04 10:53:00,-5.1
2024-01-04 17:59:00,-5.4
2024-01-05 11:23:00,-6.1
2024-01-05 23:04:00,-5.9
